"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","TOT TKL","MT","PBU","INT","CTGT"
"","170031","","407373","","Avieon Terrell","CLEMSON","08","CB","554","9","38","2","6","0","47"
"","170053","","412226","","Moussa Kane","DUKE","22","CB","106","8","13","2","0","2","15"
"","170058","","412228","","Kimari Robinson","DUKE","05","CB","354","7","27","5","2","0","26"
"","170162","","415832","","Zach Lutmer","IOWA","06","CB","468","9","49","10","5","2","37"
"","170167","","421166","","Alex Mota","IOWA","14","CB","16","3","1","0","0","0","0"
"","170169","","415835","","John Nestor","MINNESOTA","17","CB","443","8","35","9","5","3","49"
"","170207","","407263","","Kevis Thomas","KENTUCKY","19","CB","40","4","0","1","0","0","3"
"","170220","","426509","","Jeremiah Charles","NEBRASKA","25","CB","37","3","2","1","0","0","2"
"","170257","","408112","","Jermaine Mathews Jr.","OHIO STATE","07","CB","444","9","16","4","3","2","25"
"","170270","","424545","","Calvin Simpson-Hunt","BAYLOR","28","CB","49","3","2","0","0","0","1"
"","170303","","406730","","Elliot Washington II","PENN STATE","09","CB","226","9","14","2","2","1","16"
"","170313","","427728","","Bo Mascoe","RUTGERS","03","CB","471","10","38","4","2","1","34"
"","170342","","407484","","Quindarrius Jones","FLORIDA ST","16","CB","70","4","8","0","1","0","10"
"","170353","","412589","","Ja'Bril Rawls","FLORIDA ST","11","CB","374","7","41","7","2","1","24"
"","170368","","406245","","Brandon Cisse","S CAROLINA","15","CB","388","9","25","5","6","1","30"
"","170426","","406002","","Geimere Latimer II","WISCONSIN","01","CB","349","9","20","5","1","0","31"
"","171092","","415680","","Ben Minich","NOTRE DAME","13","CB","2","2","0","0","0","0","0"
"","171293","","406751","","Raion Strader","AUBURN","13","CB","158","9","9","0","2","0","13"
"","171492","","412561","","Jamir Conn","NEBRASKA","13","CB","102","8","9","0","1","0","10"
"","171852","","406902","","Gavin Hunter","ARIZONA","23","CB","174","4","13","1","1","1","21"
"","171856","","426406","","Emmanuel Karnley","VIRGINIA","19","CB","440","10","20","8","1","0","39"
"","171875","","415789","","Keith Abney II","ARIZONA ST","01","CB","557","9","34","0","8","1","59"
"","171891","","426745","","Montana Warren","ARIZONA ST","07","CB","223","7","22","8","3","0","27"
"","171899","","416174","","Cormani McClain","FLORIDA","25","CB","366","8","17","1","0","1","22"
"","171915","","415715","","Leroy Bryant","WASHINGTON","00","CB","221","8","11","3","0","0","30"
"","172197","","406967","","Dontay Joyner","MARYLAND","06","CB","547","9","33","8","2","2","38"
"","172259","","407347","","D'Angelo Ponds","INDIANA","05","CB","454","9","38","1","5","1","35"
"","172383","","425444","","Jahlil Hurley","KANSAS","06","CB","124","8","3","0","2","0","8"
"","172394","","426401","","Dezz Ricks","TEXAS A&M","02","CB","485","9","22","12","5","0","51"
"","172410","","406949","","RJ Johnson","COLORADO","05","CB","112","4","7","1","0","1","9"
"","172449","","415554","","JC Hart","UTAH","14","CB","88","8","3","1","0","0","6"
"","172450","","406258","","Colton Hood","TENNESSEE","08","CB","590","9","43","5","3","2","44"
"","172455","","406274","","Kayin Lee","AUBURN","04","CB","467","10","16","4","5","1","32"
"","172463","","415559","","Sylvester Smith","AUBURN","19","CB","232","10","27","3","1","0","22"
"","172480","","407526","","Jeremiah Hughes","MICH STATE","03","CB","29","3","4","2","0","0","6"
"","172496","","407543","","Ashton Stamps","LSU","01","CB","18","1","1","0","0","0","1"
"","172547","","423287","","Will James","HOUSTON","15","CB","383","10","24","2","4","1","23"
"","172553","","407838","","Brice Pollock","TEXAS TECH","14","CB","563","10","38","4","4","4","61"
"","172600","","407331","","Jayvon Thomas","TEXAS A&M","14","CB","44","4","2","0","0","0","5"
"","172615","","406005","","Martel Hight","VANDERBILT","04","CB","295","10","33","5","2","1","32"
"","172625","","406013","","Jailen Ruth","VANDERBILT","14","CB","45","7","2","0","0","0","4"
"","172659","","424640","","Jaylen Moson","UTAH","12","CB","3","1","0","0","0","0","0"
"","173006","","408709","","Scooter Jackson","UCLA","28","CB","339","9","29","6","4","2","21"
"","173046","","424604","","Mikal Harrison-Pilot","TEXAS TECH","30","CB","1","1","0","0","0","0","0"
"","173071","","416028","","Jameel Croft Jr.","KANSAS","29","CB","2","1","1","0","0","0","0"
"","173107","","407410","","Justice Clemons","KANSAS ST","05","CB","141","7","5","3","0","0","11"
"","173110","","407418","","Will Lee III","TEXAS A&M","04","CB","537","9","39","6","7","0","53"
"","173112","","428656","","Donovan McIntosh","KANSAS ST","09","CB","393","8","25","1","2","0","31"
"","173136","","407002","","Randon Fontenette","VANDERBILT","02","CB","598","10","47","6","2","0","41"
"","173137","","407005","","Vernon Glover","TCU","26","CB","464","9","31","6","6","1","40"
"","173165","","406903","","Malik Muhammad","TEXAS","05","CB","425","8","24","3","2","2","26"
"","173211","","419490","","Brian Nelson II","NC STATE","07","CB","378","9","19","6","4","0","32"
"","173400","","426799","","Za'Quan Bryan","MINNESOTA","04","CB","370","8","29","3","2","0","32"
"","173534","","407364","","A.J. Harris","PENN STATE","04","CB","410","9","31","2","0","0","21"
"","173634","","421219","","John Curry","TEXAS TECH","06","CB","526","10","54","2","1","0","43"
"","173644","","433989","","Marcus Ramon-Edwards","TEXAS TECH","22","CB","3","1","0","0","0","0","0"
"","173650","","429890","","Macho Stevenson","TEXAS TECH","12","CB","3","1","1","0","0","0","1"
"","173703","","407078","","Jacobe Johnson","OKLAHOMA","19","CB","113","7","5","4","0","1","7"
"","173721","","412545","","Makari Vickers","COLORADO","10","CB","184","6","11","2","1","0","15"
"","173761","","388386","","Jevon McIver Jr.","TCU","20","CB","250","9","15","3","3","0","20"
"","174003","","425430","","Carter Davis","BOSTON COL","07","CB","527","10","54","6","2","0","25"
"","174031","","421216","","Kaleb Patterson","ILLINOIS","01","CB","197","9","16","3","2","0","25"
"","174034","","408041","","Zachary Tobe","GA TECH","23","CB","304","9","22","2","3","0","27"
"","174037","","412291","","Cam Calhoun","ALABAMA","09","CB","25","3","4","1","1","0","2"
"","174040","","406278","","Jyaire Hill","MICHIGAN","20","CB","488","9","28","6","6","0","39"
"","174052","","406884","","Chance Rucker","MICH STATE","25","CB","77","7","8","0","2","0","12"
"","174161","","406653","","Stephen Hall","MISSOURI","00","CB","307","9","17","1","2","0","27"
"","174247","","406386","","Ja'Keem Jackson","LSU","08","CB","39","5","2","1","0","0","1"
"","174251","","406394","","Dijon Johnson","FLORIDA","27","CB","145","4","10","0","1","1","10"
"","174296","","431387","","Cooper Lai","OKLA STATE","29","CB","1","1","0","0","0","0","0"
"","174314","","406325","","Lardarius Webb Jr.","WAKE","20","CB","395","9","27","3","5","0","32"
"","174319","","407577","","Judge Collier","S CAROLINA","08","CB","203","6","19","3","0","0","19"
"","174323","","407601","","Jalon Kilgore","S CAROLINA","24","CB","485","8","43","7","4","1","37"
"","174351","","406294","","Braeden Marshall","UCF","04","CB","372","9","23","5","1","2","21"
"","174630","","407163","","Caden Jenkins","BAYLOR","08","CB","155","7","13","0","2","0","10"
"","174646","","423317","","LeVar Thornton Jr.","BAYLOR","25","CB","362","8","28","2","7","1","34"
"","174680","","425511","","Beni Ngoyi","IOWA STATE","05","CB","10","3","0","0","0","0","0"
"","174708","","0","","Kevin Longstreet","USC","34","CB","77","4","6","0","3","0","12"
"","174724","","406942","","Rickey Gibson III","TENNESSEE","01","CB","19","1","2","1","0","0","2"
"","174735","","418211","","Jordan Matthews","VANDERBILT","06","CB","255","10","17","3","1","0","18"
"","174793","","407688","","Dante Lovett","VA TECH","01","CB","63","3","5","2","0","0","4"
"","174800","","429004","","Thomas Williams","VA TECH","23","CB","356","9","23","4","1","0","24"
"","174801","","426837","","Krystian Williams","VA TECH","04","CB","56","4","3","1","1","0","5"
"","174814","","408002","","Tyrecus Davis","COLORADO","09","CB","12","3","0","0","0","0","0"
"","174825","","408009","","Keany Parks","HOUSTON","19","CB","42","4","4","0","1","0","5"
"","175015","","443053","","Kevin Doe","BYU","31","CB","6","2","1","0","0","0","2"
"","175036","","407341","","Marcus McKenzie","BYU","32","CB","8","3","1","0","0","0","2"
"","175068","","407400","","Daiquan White","GA TECH","04","CB","255","9","18","1","3","0","18"
"","175097","","408331","","Andrew Marshall","NEBRASKA","10","CB","516","10","37","4","3","2","42"
"","175132","","416064","","Nasir Addison","KENTUCKY","21","CB","175","4","14","3","0","0","13"
"","175191","","415724","","Antione Jackson","UCF","07","CB","450","9","30","1","4","1","33"
"","175345","","418202","","Max Tucker","BOSTON COL","03","CB","301","10","21","4","1","1","34"
"","175365","","443965","","Will Kiker","GA TECH","39","CB","42","4","5","1","1","0","4"
"","175373","","406450","","Damari Brown","MIAMI FL","02","CB","257","9","16","1","1","0","12"
"","175386","","424772","","Robert Stafford III","UCLA","03","CB","218","7","13","2","2","0","12"
"","175389","","428335","","Ty Adams","N CAROLINA","11","CB","25","4","0","0","0","0","2"
"","175392","","407501","","Kaleb Cost","N CAROLINA","21","CB","379","9","38","6","4","2","41"
"","175402","","456288","","Reggie Love II","N CAROLINA","19","CB","15","1","0","0","1","0","2"
"","175403","","415692","","Tre Miller","N CAROLINA","15","CB","101","7","10","1","0","0","11"
"","175416","","436551","","Shadarian Harrison","PITTSBURGH","21","CB","369","8","23","4","1","1","30"
"","175447","","428629","","Ricardo Cooper Jr.","MARYLAND","25","CB","10","2","0","0","0","1","1"
"","175503","","419417","","Sage Clawges","RUTGERS","27","CB","20","3","3","1","0","0","2"
"","175720","","407171","","Michael Coats Jr.","W VIRGINIA","03","CB","423","10","29","4","8","0","28"
"","175896","","407827","","Kelley Jones","MISS STATE","01","CB","497","10","24","2","10","2","42"
"","175900","","412699","","Nick DeLoach Jr.","MISSOURI","24","CB","34","4","3","0","1","0","4"
"","175907","","426793","","Shamar McNeil","MISSOURI","26","CB","27","2","2","0","0","0","5"
"","175930","","407629","","Vicari Swain","S CAROLINA","04","CB","349","9","26","4","4","0","31"
"","175941","","407321","","Bravion Rogers","TEXAS A&M","19","CB","49","2","4","0","1","0","5"
"","175969","","408022","","Jaheim Clarke","ILLINOIS","06","CB","328","5","22","7","2","0","38"
"","175991","","423259","","Jordan Shaw","TEXAS A&M","08","CB","126","7","13","3","0","0","12"
"","176008","","427731","","Michael Tate","NC STATE","32","CB","22","2","0","1","0","0","1"
"","176009","","463621","","Daemon Fagan","NC STATE","20","CB","10","1","1","0","0","0","1"
"","176063","","424494","","Travon West","WAKE","27","CB","294","9","21","3","0","0","27"
"","176184","","426744","","Warren Roberson","TEXAS","24","CB","78","7","3","1","0","0","4"
"","176213","","406323","","DJ Waller Jr.","KENTUCKY","05","CB","28","1","1","0","0","0","3"
"","176403","","421134","","Andre Jordan Jr.","UCLA","02","CB","368","9","17","4","4","0","33"
"","176509","","419521","","Josh Fussell","NWESTERN","13","CB","288","7","12","3","5","0","23"
"","176586","","406518","","Daylen Austin","OREGON","00","CB","87","8","5","0","1","1","11"
"","176596","","406631","","Rodrick Pleasant","UCLA","18","CB","564","9","39","8","8","0","49"
"","176624","","418223","","Aaron Morris","STANFORD","31","CB","124","3","7","1","1","0","16"
"","176625","","412402","","Che Ojarikre","STANFORD","22","CB","369","10","21","4","1","0","30"
"","176662","","406516","","Smith Snowden","UTAH","02","CB","402","9","22","9","6","1","38"
"","176686","","415820","","Ethan O'Connor","MIAMI FL","24","CB","314","9","10","2","2","0","14"
"","177049","","406582","","Ja'Son Prevard","VIRGINIA","10","CB","499","10","25","2","2","3","27"
"","177087","","411285","","Jaylen Bowden","MINNESOTA","05","CB","21","3","3","0","0","0","4"
"","177128","","408751","","Teon Parks","COLORADO","03","CB","302","8","16","5","0","0","19"
"","177397","","408239","","Sterling Smith","PURDUE","03","CB","1","1","0","0","0","0","0"
"","178094","","424634","","Zach Kelly","BOSTON COL","39","CB","3","1","0","0","0","0","1"
"","182310","","407365","","Daniel Harris","GEORGIA","07","CB","127","4","4","2","0","0","9"
"","182912","","427757","","Chris Peal","SYRACUSE","16","CB","572","10","42","3","4","1","51"
"","183056","","426848","","Jacoby Davis","KANSAS","47","CB","6","1","0","0","0","0","0"
"","183195","","436387","","Noah Dixon","CLEMSON","27","CB","10","1","1","0","0","0","2"
"","183197","","431624","","Tavoy Feagin","OLE MISS","21","CB","5","2","0","0","0","0","0"
"","183198","","428316","","Corian Gipson","CLEMSON","12","CB","75","5","2","2","3","0","5"
"","183264","","429996","","Ja'ir Smith","CAL","06","CB","58","6","4","2","1","0","5"
"","183273","","449568","","Nigel Maynard","PITTSBURGH","27","CB","6","2","0","0","0","0","0"
"","183279","","431564","","Cam Richardson","STANFORD","08","CB","63","4","8","3","0","0","3"
"","183282","","446892","","Keke Adams","VIRGINIA","21","CB","26","2","1","1","0","0","4"
"","183287","","446893","","Kevon Gray","VIRGINIA","03","CB","10","1","1","0","0","0","0"
"","183296","","439356","","Cai Bates","FLORIDA ST","14","CB","26","2","1","1","0","0","2"
"","183301","","453275","","Jamari Howard","FLORIDA ST","18","CB","9","2","1","1","1","0","1"
"","183306","","439357","","Charles Lester III","FLORIDA ST","04","CB","64","6","6","0","0","0","5"
"","183325","","449497","","Khalil Conley","N CAROLINA","26","CB","43","6","1","1","0","0","5"
"","183326","","428348","","Zion Ferguson","PITTSBURGH","22","CB","24","4","2","0","0","0","2"
"","183336","","428397","","Jaiden Patterson","N CAROLINA","18","CB","362","9","27","5","4","1","30"
"","183342","","434225","","Jalon Thompson","N CAROLINA","20","CB","90","8","4","0","2","0","7"
"","183344","","431803","","Ty White","N CAROLINA","00","CB","36","4","2","0","0","0","5"
"","183383","","443093","","Devin Cook","WAKE","15","CB","9","2","0","0","0","0","1"
"","183394","","448822","","Sam Neely III","STANFORD","28","CB","32","1","2","1","0","0","3"
"","183504","","428267","","Tanner Heckel","ILLINOIS","16","CB","357","9","23","10","2","1","32"
"","183527","","436655","","Lloyd Irvin III","MARYLAND","15","CB","4","1","0","0","0","0","0"
"","183530","","428787","","Braydon Lee","MARYLAND","02","CB","198","8","10","0","0","1","16"
"","183533","","436656","","Mekhai White","MARYLAND","08","CB","2","2","0","0","0","0","0"
"","183535","","445710","","Dorian Davis","MICH STATE","38","CB","7","1","2","0","0","0","3"
"","183551","","429454","","Mario Buford","NEBRASKA","31","CB","4","1","0","0","0","0","0"
"","183564","","429489","","Donovan Jones","NEBRASKA","37","CB","483","10","37","8","3","1","32"
"","183575","","453576","","Preston Okafor","NEBRASKA","34","CB","1","1","0","0","0","0","0"
"","183578","","453589","","Kahmir Prescott","NEBRASKA","19","CB","14","2","2","0","0","0","1"
"","183583","","429511","","Amare Sanders","NEBRASKA","14","CB","30","2","1","0","0","0","0"
"","183588","","429522","","Larry Tarver Jr.","NEBRASKA","18","CB","19","2","1","0","0","0","0"
"","183610","","428524","","Jon Mitchell","GA TECH","29","CB","88","5","7","1","0","0","1"
"","183631","","431768","","Marcelles Williams","USC","25","CB","428","9","38","6","1","1","38"
"","183634","","429706","","Rahshawn Clark","WASHINGTON","02","CB","213","8","12","0","2","1","18"
"","183650","","449271","","Omillio Agard","WISCONSIN","06","CB","278","8","19","5","2","1","26"
"","183655","","453356","","Raphael Dunn","WISCONSIN","27","CB","10","2","0","0","0","0","1"
"","183666","","428646","","Xavier Lucas","MIAMI FL","06","CB","350","9","26","5","0","1","31"
"","183701","","449034","","Miles Lockhart","OHIO STATE","13","CB","3","2","0","0","0","0","0"
"","183709","","428689","","Aaron Scott Jr.","OHIO STATE","05","CB","80","6","4","0","1","0","6"
"","183712","","431885","","Bryce West","OHIO STATE","12","CB","50","6","7","1","0","0","2"
"","183716","","441709","","Smiley Bradford","PURDUE","01","CB","331","10","30","5","5","1","23"
"","183732","","443971","","Johno Price","ARIZONA","21","CB","59","4","4","0","2","0","4"
"","183737","","429579","","Rodney Bimage Jr.","ARIZONA ST","00","CB","172","8","11","2","1","0","13"
"","183757","","429913","","Therrian Alexander III","BYU","01","CB","351","9","19","1","4","1","29"
"","183780","","429940","","Tommy Prassas","BYU","22","CB","135","4","8","2","0","0","12"
"","183788","","448919","","Stanley Clyne","CINCINNATI","29","CB","2","1","0","0","0","0","0"
"","183816","","428859","","Jalen Todd","KANSAS","26","CB","576","10","46","7","5","0","30"
"","183834","","432072","","Devondre McGee","TCU","17","CB","37","3","5","0","0","0","5"
"","183849","","428345","","Chasen Johnson","USC","21","CB","34","2","1","1","0","0","3"
"","183879","","428338","","Zae Jennings","W VIRGINIA","17","CB","11","2","2","0","0","0","1"
"","184339","","430177","","Amarion Fortenberry","KANSAS ST","00","CB","73","6","5","2","2","0","6"
"","184348","","388106","","Jordan Scruggs","W VIRGINIA","06","CB","396","10","28","6","0","1","26"
"","184379","","450547","","Jaden Allen","ARKANSAS","29","CB","4","1","1","0","0","0","0"
"","184381","","428611","","Selman Bridges","ARKANSAS","02","CB","22","2","0","0","0","0","1"
"","184387","","428852","","Ahkhari Johnson","ARKANSAS","27","CB","13","2","2","0","0","0","1"
"","184391","","428869","","Tevis Metcalf","MICHIGAN","24","CB","13","1","1","0","0","0","1"
"","184399","","430378","","Jay Crawford","AUBURN","23","CB","459","9","20","5","3","1","29"
"","184405","","430431","","Kensley Louidor-Faustin","AUBURN","28","CB","216","9","17","5","3","1","26"
"","184411","","430438","","Laquan Robinson","KANSAS","12","CB","10","2","1","0","0","0","0"
"","184421","","431503","","Teddy Foster","FLORIDA","04","CB","12","1","1","0","0","0","3"
"","184423","","447877","","Jamroc Grimsley","FLORIDA","26","CB","25","2","1","1","1","0","4"
"","184452","","428559","","Wallace Foster IV","LSU","29","CB","1","1","0","0","0","0","0"
"","184467","","444392","","Michael Turner Jr.","LSU","21","CB","24","2","1","1","2","0","2"
"","184471","","428567","","PJ Woodland","LSU","11","CB","394","9","24","4","7","1","34"
"","184480","","428365","","Cameron Keys","MISSOURI","29","CB","51","4","1","0","1","0","3"
"","184493","","431739","","Kelvin Hunter","S CAROLINA","21","CB","45","5","4","0","0","0","6"
"","184503","","428958","","Kobe Black","TEXAS","06","CB","115","7","8","1","1","0","12"
"","184513","","429093","","Wardell Mack","TEXAS","27","CB","44","4","4","2","0","0","4"
"","184526","","465130","","Alvin Williamson Jr.","HOUSTON","23","CB","4","1","0","0","0","0","1"
"","184529","","429310","","Zabien Brown","ALABAMA","02","CB","462","9","21","1","4","1","25"
"","184542","","429366","","Red Morgan","ALABAMA","16","CB","112","8","14","4","1","0","16"
"","184566","","431689","","Demello Jones","GEORGIA","15","CB","225","7","24","2","2","0","25"
"","184574","","428480","","Ellis Robinson IV","GEORGIA","01","CB","318","9","14","2","3","2","23"
"","184589","","434133","","Eli Bowen","OKLAHOMA","23","CB","266","5","12","5","1","0","21"
"","184635","","431735","","Terhyon Nichols","KENTUCKY","20","CB","330","7","22","2","4","0","29"
"","184661","","443055","","Kevin Levy","RUTGERS","24","CB","67","8","2","1","0","0","4"
"","184724","","448277","","Mike Gerald","MINNESOTA","13","CB","59","3","6","1","2","0","8"
"","184734","","450634","","Cedrick Beavers","OLE MISS","13","CB","84","4","3","1","1","1","4"
"","184752","","429267","","Elijah Cannon","MISS STATE","24","CB","15","1","0","0","0","0","1"
"","184840","","439345","","Quentin Taylor Jr.","IOWA STATE","24","CB","351","8","19","3","5","0","27"
"","184844","","449209","","Dakoda Fields","OREGON","11","CB","41","3","1","0","0","0","3"
"","184853","","431940","","Sione Laulea","OREGON","03","CB","116","6","4","1","2","0","10"
"","184881","","429199","","Boo Carter","TENNESSEE","23","CB","239","8","25","5","2","0","26"
"","184884","","429209","","Marcus Goree Jr.","TENNESSEE","28","CB","12","2","0","0","0","0","0"
"","184976","","447828","","Jamir Benjamin","UCLA","12","CB","56","5","5","0","0","0","5"
"","184978","","453608","","Khristian Dunbar-Hawkins","N CAROLINA","23","CB","25","2","0","0","0","0","0"
"","185444","","436620","","Breylan Thompson","STANFORD","27","CB","13","1","2","0","0","0","1"
"","186770","","393785","","Rashan Murray","PITTSBURGH","18","CB","44","2","1","0","1","0","3"
"","188171","","431641","","Khamani Hudson","CAL","25","CB","3","1","0","0","0","0","0"
"","188190","","448957","","Daniel James","CINCINNATI","25","CB","222","8","7","0","1","0","12"
"","188251","","428752","","Kevyn Humes","MARYLAND","04","CB","311","8","16","10","1","0","28"
"","188264","","445016","","La'khi Roland","MARYLAND","27","CB","275","8","11","2","1","3","18"
"","188303","","449430","","LaTristan Thompson","UTAH","29","CB","27","3","2","1","0","0","3"
"","188515","","449693","","Tate Hamby","VANDERBILT","31","CB","9","2","0","0","0","0","3"
"","188517","","428916","","Jaylin Lackey","VANDERBILT","27","CB","212","10","9","3","0","0","20"
"","188692","","428671","","Zashon Rich","KANSAS ST","25","CB","622","9","46","6","8","0","56"
"","188711","","463554","","Zahir Rainer","MINNESOTA","25","CB","2","1","0","0","0","0","0"
"","188713","","453588","","Simon Seidl","MINNESOTA","27","CB","3","1","0","0","0","0","0"
"","188721","","451109","","LaDainian Fields","OKLA STATE","09","CB","158","6","7","3","1","2","11"
"","188773","","428342","","Devon Jordan","OKLAHOMA","12","CB","183","9","15","2","0","0","10"
"","188776","","428380","","Jeremiah Newcombe","OKLAHOMA","21","CB","15","1","0","1","0","0","0"
"","188871","","441639","","Brandon Nicholson","STANFORD","09","CB","359","10","14","9","3","2","27"
"","189365","","428324","","Ashton Hampton","CLEMSON","23","CB","484","9","35","1","5","1","47"
"","189375","","428566","","Derrick Brown Jr.","DUKE","11","CB","1","1","0","0","0","0","0"
"","189376","","428569","","Landan Callahan","DUKE","21","CB","347","9","29","1","1","1","31"
"","189378","","449347","","Kyren Condoll","DUKE","29","CB","23","4","0","0","0","0","0"
"","189439","","428427","","OJ Frederique Jr.","MIAMI FL","29","CB","224","7","14","2","3","0","21"
"","189538","","463604","","Davion Pritchard","PITTSBURGH","20","CB","10","1","0","0","0","0","0"
"","189556","","428673","","William Nettles","SMU","00","CB","389","10","36","7","3","1","28"
"","189626","","449339","","Quinn Olson","ARIZONA","35","CB","1","1","0","0","0","0","0"
"","189645","","429922","","Jonathan Kabeya","BYU","02","CB","53","2","4","3","0","0","4"
"","189684","","449506","","Rashad Godfrey Jr.","IOWA","07","CB","40","4","4","0","0","0","2"
"","189696","","434068","","Jaylen Watson","IOWA","03","CB","68","7","6","0","0","0","10"
"","189877","","433945","","Karson Hobbs","NOTRE DAME","21","CB","95","5","5","3","0","1","21"
"","189882","","428775","","Leonard Moore","NOTRE DAME","15","CB","459","7","23","6","5","3","33"
"","189940","","431718","","Keyshawn Robinson","W VIRGINIA","20","CB","43","4","5","0","0","0","3"
"","190168","","0","","Cade Fields","ARKANSAS","36","CB","4","1","0","0","0","0","0"
"","190196","","431398","","Ashton McShane","BOSTON COL","35","CB","3","1","0","0","0","0","1"
"","190202","","431403","","Syair Torrence","BOSTON COL","10","CB","98","2","3","4","3","0","11"
"","190238","","431740","","Jalewis Solomon","S CAROLINA","16","CB","30","3","2","1","0","0","2"
"","190250","","458969","","Santana Wilson","TEXAS","28","CB","6","1","0","0","0","0","1"
"","190347","","431728","","Braylon Conley","USC","22","CB","160","6","11","1","0","0","17"
"","190401","","441741","","Nick Taylor","W VIRGINIA","19","CB","130","10","16","5","0","1","7"
"","190411","","441745","","Eric Fletcher","OKLA STATE","13","CB","163","7","5","0","2","0","12"
"","190449","","429573","","Quay'sheed Scott","KENTUCKY","12","CB","376","9","24","4","2","1","17"
"","190450","","445014","","Jaden Smith","KENTUCKY","24","CB","73","5","8","0","0","0","7"
"","190572","","447563","","Ricky Knight III","FLORIDA ST","26","CB","24","2","1","0","0","0","2"
"","190594","","429844","","Rae'mon Mosby","LOUISVILLE","30","CB","31","4","1","1","0","0","1"
"","190765","","429796","","Kelvin Hill","GA TECH","16","CB","242","9","10","6","2","0","25"
"","190794","","433928","","Nathanial Watson","COLORADO","36","CB","6","2","0","0","0","0","1"
"","190828","","439251","","Jo'Ziah Edmond","MICHIGAN","16","CB","28","2","1","0","0","0","3"
"","190835","","467605","","Jeremiah Lowe","MICHIGAN","32","CB","1","1","0","0","0","0","0"
"","190903","","429019","","Tarrion Grant","TEXAS TECH","23","CB","26","3","3","0","1","0","7"
"","190908","","443968","","Hudauri Hines","PURDUE","04","CB","555","10","29","9","4","1","49"
"","191161","","448782","","Austin Alexander","KANSAS","00","CB","484","10","41","12","2","0","40"
"","191183","","429698","","Pat Broomfield","OLE MISS","27","CB","1","1","0","0","0","0","0"
"","191193","","0","","Micah Stallworth","OLE MISS","40","CB","1","1","0","0","0","0","0"
"","191296","","436420","","David Coffey","IOWA STATE","18","CB","79","4","8","0","0","0","8"
"","191324","","449238","","Ify Obidegwu","OREGON","07","CB","205","9","11","1","3","0","18"
"","191349","","447836","","Ashton Hampton","TEXAS TECH","16","CB","85","7","5","2","1","0","7"
"","193161","","445747","","Chalil Cummings","PURDUE","28","CB","35","4","2","0","2","0","3"
"","193427","","429235","","Marcellus Barnes Jr.","SMU","08","CB","375","9","21","2","5","1","34"
"","197075","","429264","","Ibn McDaniels","SYRACUSE","24","CB","97","6","3","1","0","0","9"
"","197628","","439366","","Davien Kerr","SYRACUSE","10","CB","264","10","17","8","0","3","40"
