"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","SK","HU","TKL ALL","Runs"
"","70617","","453999","","Ethan Higgins","UCF","68","T","3","1","0","0","0","3"
"","72324","","400115","","Sonny Makasini","BYU","51","G","190","8","0","2","1","95"
"","73741","","385661","","Aluma Nkele","MINNESOTA","70","T","33","1","0","0","0","24"
"","74236","","386591","","Mason Murphy","AUBURN","76","T","597","9","10","12","3","265"
"","75288","","391427","","Tegra Tshabola","OHIO STATE","77","G","367","8","0","8","9","176"
"","81675","","350022","","Reuben Unije","UCLA","71","T","400","8","1","12","6","159"
"","86142","","351938","","Carson Lee","W VIRGINIA","55","C","140","6","0","0","4","95"
"","98070","","348784","","Tyler Brown","COLORADO","56","G","5","1","0","0","0","5"
"","98229","","349287","","Vic Cutler","LOUISVILLE","59","G","36","2","0","0","0","17"
"","98239","","324680","","Zion Nelson","SMU","60","T","104","4","0","1","1","41"
"","98550","","326024","","Adrian Medley","FLORIDA ST","76","G","484","8","1","14","9","252"
"","99041","","328249","","Jakai Moore","N CAROLINA","55","T","450","8","0","19","3","180"
"","99437","","349982","","Taylor Poitier","KANSAS ST","69","G","505","9","0","9","4","219"
"","100263","","330242","","Xavior Gray","NWESTERN","63","T","19","2","0","1","0","16"
"","100518","","351673","","Ben Coleman","ARIZONA ST","62","C","381","6","0","2","9","171"
"","101579","","336492","","Matthew Bedford","OREGON","77","G","79","5","0","0","2","50"
"","102324","","325715","","Keagen Trost","MISSOURI","79","T","572","8","2","5","4","269"
"","103865","","353924","","Evan Beerntsen","NWESTERN","60","G","530","8","0","4","6","275"
"","108560","","377348","","Michael Flores","LOUISVILLE","51","G","38","4","0","0","2","23"
"","121508","","374252","","Brady Wilson","VIRGINIA","76","C","383","6","1","4","0","174"
"","121781","","429525","","Rodney Newsom Jr.","S CAROLINA","65","C","179","6","3","1","3","77"
"","121819","","348728","","Lance Robinson","LOUISVILLE","53","G","504","8","2","3","3","200"
"","122156","","348220","","Walker Parks","CLEMSON","64","G","195","7","0","3","1","87"
"","122177","","348311","","Ty'Kieast Crawford","W VIRGINIA","74","T","497","8","2","13","8","281"
"","122253","","383950","","Markell Samuel","OKLA STATE","70","T","76","1","0","1","0","38"
"","122451","","352088","","Rasheed Miller","LOUISVILLE","60","T","518","8","2","11","8","209"
"","122526","","349496","","Tyler Miller","IOWA STATE","66","T","610","9","1","7","7","281"
"","122543","","350533","","Ar'maj Reed-Adams","TEXAS A&M","55","G","460","8","0","10","6","227"
"","122626","","349640","","Carver Willis","WASHINGTON","50","T","271","5","1","7","3","129"
"","122692","","350087","","Kobe Baynes","KANSAS","70","G","547","9","0","11","8","244"
"","122700","","349420","","Austin Collins","SYRACUSE","51","C","479","8","3","9","1","175"
"","122856","","373304","","Anthony Carter Jr.","NC STATE","75","G","399","7","0","10","4","182"
"","122874","","391493","","Matt McCabe","NC STATE","66","G","1","1","0","0","0","1"
"","122916","","350506","","Nate Anderson","SMU","69","G","122","9","0","2","5","48"
"","122956","","348579","","Cade Bennett","TCU","60","G","333","7","1","6","7","117"
"","123125","","352288","","Logan Parr","SMU","71","G","442","9","0","4","4","174"
"","123265","","348711","","Dillon Wade","AUBURN","52","G","530","9","1","11","6","229"
"","123396","","348262","","Luke Petitbon","FLORIDA ST","51","C","519","8","0","1","6","263"
"","123401","","348263","","George Sell","WAKE","77","G","525","8","1","7","7","217"
"","123439","","348296","","Jordan White","VANDERBILT","53","C","533","9","1","10","5","217"
"","123458","","349616","","David Ndukwe","HOUSTON","77","T","25","2","0","2","0","14"
"","123530","","362193","","Dwayne Allick","BOSTON COL","53","C","222","4","0","9","2","70"
"","123537","","362222","","Kevin Cline","BOSTON COL","79","T","499","8","2","12","5","184"
"","123561","","366856","","Gavin Gerhardt","CINCINNATI","53","C","532","9","0","4","6","250"
"","123577","","348759","","Jake Renfro","WISCONSIN","57","C","225","4","1","2","6","120"
"","123682","","386807","","Trevonte Sylvester","LOUISVILLE","70","T","251","6","0","5","2","117"
"","123732","","351367","","Patrick Barnett","UCF","50","G","33","2","0","0","0","21"
"","123761","","349113","","Paul Rubelt","UCF","69","T","392","7","1","5","4","164"
"","123886","","349196","","Chase Mitchell","VANDERBILT","50","G","506","9","0","10","5","211"
"","123915","","351584","","Damieon George Jr.","FLORIDA","70","G","413","8","1","7","5","179"
"","123963","","372755","","Jalen St. John","PURDUE","74","G","443","8","1","8","4","182"
"","124008","","350031","","Jeremiah Wright","AUBURN","77","G","551","9","5","12","7","246"
"","124011","","366887","","Austin Blaske","N CAROLINA","58","T","336","5","1","16","6","135"
"","124027","","385958","","Cameron Kinnie","UCF","55","G","302","8","0","2","4","128"
"","124029","","361945","","Chad Lindberg","N CAROLINA","69","C","443","8","0","4","6","176"
"","124053","","384841","","Deondre Buford","CINCINNATI","56","T","454","9","0","15","11","210"
"","124091","","350143","","Marcus Dumervil","ARKANSAS","74","T","20","2","0","0","1","9"
"","124098","","350145","","Xavier Hill","COLORADO","71","G","507","8","2","7","10","210"
"","124141","","367668","","Cedric Melton","HOUSTON","76","T","84","4","1","2","2","58"
"","124335","","350947","","Aki Ogunbiyi","COLORADO","74","G","5","1","0","0","0","5"
"","124347","","351333","","Jason Brooks Jr.","HOUSTON","73","G","376","8","0","6","9","196"
"","124371","","349580","","Joshua Braun","KENTUCKY","75","G","576","8","3","5","11","257"
"","124386","","362948","","Richie Leonard IV","FLORIDA ST","67","G","510","8","0","10","8","259"
"","125373","","349748","","Will O'Steen","N CAROLINA","73","G","305","8","1","11","5","124"
"","125681","","393242","","James Brockermeyer","MIAMI FL","52","C","519","8","0","7","11","247"
"","126259","","381506","","Noah Josey","VIRGINIA","77","G","607","9","0","4","11","287"
"","126666","","411207","","Joe Crocker","BAYLOR","78","G","6","1","0","0","0","5"
"","128427","","385205","","Emmanuel Pregnon","OREGON","75","G","433","8","0","2","8","206"
"","128961","","395547","","Fisher Anderson","STANFORD","74","C","539","9","1","11","3","227"
"","129434","","375499","","Kahlil Benson","INDIANA","67","T","577","9","1","12","9","313"
"","129473","","384850","","Logan Jones","IOWA","65","C","468","8","1","2","9","246"
"","129593","","350339","","Jeff Persi","PITTSBURGH","78","T","244","5","1","6","3","86"
"","129659","","350390","","Martes Lewis","NWESTERN","75","T","338","8","1","2","2","190"
"","129684","","350217","","Turner Corcoran","NEBRASKA","69","T","230","9","1","4","3","107"
"","129773","","360981","","Nick Dawkins","PENN STATE","53","C","487","8","1","3","7","227"
"","129877","","350820","","Bryan Felter","RUTGERS","65","G","654","9","2","7","9","273"
"","129909","","386663","","Isaiah Wright","MARYLAND","74","G","443","8","0","9","5","154"
"","129912","","384499","","Dylan Barrett","IOWA STATE","61","G","388","9","1","7","3","185"
"","129922","","393454","","Kerry Kodanko","WISCONSIN","73","G","186","6","1","3","5","96"
"","130364","","351193","","Jalen Grant","NC STATE","74","C","592","9","1","9","3","250"
"","130396","","351201","","Alex Wollschlaeger","KENTUCKY","50","T","576","8","2","18","13","257"
"","130496","","351296","","Marcellus Marshall","MINNESOTA","74","G","540","9","2","12","7","229"
"","130632","","351582","","Vinny Sciury","TEXAS TECH","71","G","74","5","0","0","1","46"
"","131773","","369165","","Drake Metcalf","VIRGINIA","60","G","599","9","1","8","6","284"
"","131791","","359523","","Bruno Fina","DUKE","75","T","539","8","1","13","4","197"
"","131826","","351945","","Courtland Ford","UCLA","77","T","399","7","6","19","6","173"
"","131856","","361843","","Alex Harrison","UTAH","79","C","128","6","0","2","0","83"
"","131859","","351706","","Jaren Kump","UTAH","68","C","575","8","0","6","8","301"
"","131879","","361858","","Tanoa Togiai","UTAH","73","G","627","9","0","6","6","326"
"","131898","","373131","","Geirean Hatchett","WASHINGTON","56","G","509","8","2","8","8","220"
"","131906","","387258","","Gaard Memmelaar","UCF","64","G","273","8","0","1","2","113"
"","131930","","384796","","Fa'alili Fa'amoe","WAKE","79","T","455","7","2","8","10","186"
"","131938","","387186","","Devin Kylany","WAKE","70","C","525","8","0","4","2","217"
"","132433","","359850","","Caleb Carter","MICH STATE","72","G","494","9","2","18","7","214"
"","133127","","393524","","Walter Young Bear","W VIRGINIA","54","G","543","8","1","6","11","308"
"","138220","","365418","","Hunter Zambrano","TEXAS TECH","57","T","57","2","0","0","0","28"
"","138471","","352538","","Tyshawn Wyatt","VIRGINIA","56","T","28","3","0","1","1","17"
"","139059","","352590","","Jabari Brooks","UCF","62","G","290","8","0","4","2","123"
"","141684","","353162","","Austin Leausa","BYU","55","G","303","8","0","2","2","154"
"","141844","","386824","","Bryce Henderson","VANDERBILT","55","T","505","9","1","17","4","204"
"","142181","","353754","","Chubba Maae","ARIZONA","55","G","369","8","0","6","4","151"
"","143063","","379504","","Christo Kelly","N CAROLINA","53","C","19","1","0","0","1","13"
"","143870","","368377","","Justin Pickett","DUKE","77","G","546","8","1","12","10","200"
"","143914","","388515","","Joe Fusile","GA TECH","67","G","457","9","0","7","3","237"
"","143948","","406517","","Ryan Rodriguez","MIAMI FL","76","C","67","8","0","0","0","48"
"","143976","","362396","","Diego Pounds","OLE MISS","61","T","663","9","0","9","7","333"
"","143987","","360368","","Lyndon Cooper","PITTSBURGH","56","C","608","9","3","4","6","224"
"","144020","","361515","","Terrence Enos Jr.","KANSAS ST","74","T","69","6","0","1","0","35"
"","144041","","391813","","Enrique Cruz Jr.","KANSAS","77","T","459","9","2","9","3","205"
"","144103","","385277","","Bob Schick","OKLA STATE","76","G","588","9","1","15","8","264"
"","144121","","367035","","Tristan Leigh","CLEMSON","71","T","282","5","0","9","6","91"
"","144122","","361566","","Ryan Linthicum","CLEMSON","53","C","549","8","1","9","7","208"
"","144133","","367034","","Dietrick Pennington","CLEMSON","59","G","12","5","0","1","1","11"
"","144191","","366086","","Matt Gulbin","MICH STATE","51","C","608","9","2","3","3","260"
"","144205","","383425","","Nick Sharpe","S CAROLINA","52","G","206","5","1","5","4","89"
"","144243","","406078","","Josh Atkins","ARIZONA ST","53","T","605","9","3","14","6","257"
"","144276","","384485","","Mak Pounders","LOUISVILLE","66","T","92","4","0","2","3","37"
"","144516","","372636","","Ryan Lengyel","BAYLOR","62","G","707","9","2","13","5","274"
"","144542","","387506","","Tyler Maro","IOWA STATE","50","T","37","3","0","0","0","27"
"","144544","","387473","","Jim Bonifas","IOWA STATE","63","C","631","9","0","4","6","293"
"","144564","","448785","","Hank Kelly","KANSAS","57","G","14","2","0","0","0","10"
"","144567","","388757","","Corey Robinson II","ARKANSAS","51","T","601","9","0","16","8","254"
"","144599","","384444","","Andrew Leingang","KANSAS ST","56","T","526","9","2","6","7","236"
"","144601","","388797","","Sam Hecht","KANSAS ST","75","C","570","9","0","7","3","259"
"","144626","","367527","","Savion Byrd","SMU","54","T","423","8","0","11","0","163"
"","144756","","373381","","Jacoby Jackson","MISS STATE","75","G","602","9","3","8","8","284"
"","144783","","361992","","Tomas Rimac","VA TECH","55","G","616","9","2","9","5","287"
"","144805","","378668","","Josh Kreutz","ILLINOIS","64","C","517","8","2","10","3","223"
"","144808","","385546","","Josh Gesky","ILLINOIS","73","G","583","9","1","6","4","260"
"","144857","","362490","","Michael Myslinski","IOWA","53","C","36","4","0","0","0","26"
"","144859","","386308","","Gennings Dunker","IOWA","67","T","439","8","2","3","9","235"
"","144860","","378658","","Beau Stephens","IOWA","70","G","419","8","0","1","5","218"
"","144924","","361034","","Greg Crippen","MICHIGAN","51","C","562","9","0","6","10","291"
"","144925","","367782","","Giovanni El-Hadi","MICHIGAN","58","G","348","6","1","3","6","189"
"","144927","","371998","","Tristan Bounds","ARIZONA","71","T","505","8","1","12","6","206"
"","144942","","373273","","Dominick Giudice","MISSOURI","56","G","579","8","1","8","11","272"
"","144952","","366337","","Kevin Wigenton II","VIRGINIA","78","G","248","6","0","8","3","114"
"","144953","","366341","","Geno VanDeMark","ALABAMA","56","G","367","7","1","4","4","150"
"","145003","","360057","","Henry Lutovsky","NEBRASKA","59","G","546","9","0","7","6","230"
"","145004","","361752","","Teddy Prochazka","NEBRASKA","65","T","270","6","4","9","4","108"
"","145039","","393367","","Josh Thompson","LSU","56","G","515","8","0","6","4","196"
"","145040","","393090","","Jackson Carsello","NWESTERN","65","C","528","8","1","6","10","273"
"","145042","","379106","","Caleb Tiernan","NWESTERN","72","T","530","8","1","6","5","275"
"","145062","","387041","","Zen Michalski","INDIANA","75","T","158","8","1","1","2","97"
"","145114","","383419","","Mahamane Moussa","LOUISVILLE","71","T","365","8","1","11","5","148"
"","145131","","385190","","Tyler Needham","RUTGERS","56","T","558","9","4","11","14","228"
"","145132","","373266","","Gus Zilinskas","RUTGERS","59","C","642","9","0","9","7","263"
"","145134","","391604","","Terrence Salami","RUTGERS","73","C","41","5","0","0","0","28"
"","145164","","368457","","JP Benzschawel","WISCONSIN","67","G","35","2","0","0","2","17"
"","145172","","383891","","Riley Mahlman","WISCONSIN","71","T","474","8","3","7","11","238"
"","145179","","386778","","Nolan Rucci","PENN STATE","72","T","391","8","1","10","3","186"
"","145245","","362551","","Carson Bruno","TCU","62","G","443","8","1","9","8","172"
"","145324","","362028","","Febechi Nwaiwu","OKLAHOMA","54","G","584","9","0","2","4","239"
"","145550","","385712","","Jordan Brown","ARIZONA","76","G","21","1","0","1","0","5"
"","145678","","361712","","Nolan Gorczyca","KANSAS","59","T","192","8","0","4","2","105"
"","145705","","380023","","Davis Heinzen","WISCONSIN","74","C","184","4","2","2","4","93"
"","145719","","361986","","Keegan Smith","UCF","77","G","261","8","2","1","1","108"
"","145817","","391658","","Will Jados","TEXAS TECH","76","G","540","9","1","6","3","242"
"","145875","","377052","","Pete Nygra","LOUISVILLE","50","C","518","8","0","5","6","207"
"","146066","","385572","","Ka'ena Decambra","ARIZONA","52","C","511","8","1","3","3","197"
"","146116","","368188","","Ise Matautia","ARIZONA","50","G","28","3","0","0","2","20"
"","146185","","361698","","Fernando Carmona","ARKANSAS","55","G","598","9","0","6","10","251"
"","146274","","361918","","Isaia Glass","VANDERBILT","72","T","533","9","1","13","6","218"
"","146294","","383921","","Bastian Swinney","CAL","76","G","7","1","0","0","1","5"
"","146309","","387629","","Akili Calhoun","CAL","59","G","14","5","0","0","0","14"
"","146393","","415648","","Yutaka Mahe","UCLA","67","T","39","4","1","3","0","23"
"","146394","","441749","","Noah Pulealii","UCLA","68","C","3","1","0","0","0","3"
"","146395","","359548","","Garrett DiGiorgio","UCLA","72","G","516","8","2","12","8","208"
"","146417","","386130","","Ty Buchanan","ARIZONA","75","T","464","8","1","10","3","183"
"","146438","","367979","","Koli Faaiu","TEXAS A&M","61","C","194","8","0","1","2","98"
"","146439","","383389","","Michael Mokofisi","UTAH","52","G","595","9","0","10","5","308"
"","146440","","360669","","Zereoue Williams","UTAH","76","T","68","6","0","0","1","51"
"","146540","","391155","","Charlie Pickard","OREGON","70","C","68","6","0","0","1","50"
"","146597","","384735","","TJ Ferguson","SYRACUSE","69","G","606","9","1","7","16","220"
"","146598","","394975","","Jaeden Roberts","ALABAMA","77","G","201","6","0","1","2","65"
"","146692","","384479","","Austin Barber","FLORIDA","58","T","506","8","2","12","3","208"
"","146693","","384480","","Jake Slaughter","FLORIDA","66","C","499","8","1","1","6","205"
"","146694","","446440","","Yousef Mugharbil","NC STATE","71","G","57","3","0","4","0","33"
"","146695","","412353","","Hayden Clem","FLORIDA","59","C","8","1","0","0","0","4"
"","146718","","361957","","Micah Morris","GEORGIA","56","G","527","8","0","1","7","250"
"","146741","","361667","","Jager Burton","KENTUCKY","62","C","575","8","0","6","7","257"
"","146767","","373128","","Kimo Makane'ole","W VIRGINIA","56","G","515","8","0","5","10","265"
"","146812","","385910","","Micah Pettus","FLORIDA ST","57","T","375","7","0","3","6","206"
"","146815","","385916","","Jayden Williams","OLE MISS","50","T","666","9","1","14","12","333"
"","146846","","400066","","Canon Boone","MISS STATE","72","C","637","9","1","4","9","300"
"","146848","","382722","","Albert Reese IV","MISS STATE","76","T","395","6","3","7","4","187"
"","146881","","372043","","Connor Tollison","MISSOURI","55","C","570","8","2","9","11","268"
"","146959","","385510","","Gunnar Hansen","FLORIDA ST","55","T","518","8","0","13","8","262"
"","146961","","385622","","Charlie Clark","VANDERBILT","73","T","13","4","0","0","0","10"
"","146990","","386266","","Dametrious Crownover","TEXAS A&M","78","T","513","8","0","11","6","257"
"","146992","","361037","","Reuben Fatheree II","TEXAS A&M","76","T","77","4","0","1","2","40"
"","146994","","362776","","Bryce Foster","KANSAS","61","C","544","9","0","10","7","243"
"","147012","","361019","","Jordan Spasojevic-Moko","CAL","66","G","572","9","2","12","7","217"
"","147014","","384870","","Remington Strickland","TCU","55","G","309","8","0","0","7","145"
"","147018","","371994","","Matthew Wykoff","HOUSTON","74","G","474","9","0","10","4","239"
"","147019","","371991","","Trey Zuhn III","TEXAS A&M","60","T","483","8","1","5","12","237"
"","147024","","372617","","Troy Everett","OKLAHOMA","52","C","39","1","0","0","0","17"
"","147153","","383395","","Kamryn Waites","FLORIDA","75","G","95","6","0","2","0","38"
"","147281","","386418","","Montavious Cunningham","VA TECH","66","G","233","4","0","5","7","101"
"","147455","","385570","","Shiyazh Pete","KENTUCKY","73","T","576","8","5","17","11","257"
"","147478","","379744","","Rocco Spindler","NEBRASKA","50","G","501","9","1","3","10","218"
"","147482","","400122","","Pat Coogan","INDIANA","78","C","600","9","0","7","8","313"
"","147834","","391430","","Kyle Sfarcioc","BYU","64","G","280","8","1","1","3","151"
"","148284","","383878","","Sidney Fugar","BAYLOR","69","T","534","8","1","15","12","200"
"","148417","","366687","","Keith Gouveia","PITTSBURGH","66","G","213","4","2","2","0","75"
"","148837","","393261","","Ethan Sipe","VIRGINIA","74","G","100","7","0","1","0","61"
"","148892","","384541","","Jacob Rizy","FLORIDA ST","64","G","235","7","0","5","0","104"
"","148952","","372885","","Trevor Mayberry","MISS STATE","61","G","196","8","0","1","1","89"
"","149139","","382784","","Brennan Smith","MISS STATE","53","C","16","3","0","0","1","11"
"","150060","","367840","","Jimeto Obigbo","ARIZONA ST","55","G","499","9","1","10","3","210"
"","150677","","385129","","William Huntsinger","TEXAS A&M","58","C","13","1","0","0","1","9"
"","151098","","377377","","Logan Taylor","BOSTON COL","65","G","625","9","5","14","4","218"
"","151103","","398450","","Jack Witmer","VIRGINIA","68","T","533","9","1","16","9","244"
"","151198","","357714","","Derek Simmons","OKLAHOMA","66","T","341","6","1","5","3","151"
"","154759","","363108","","Da'Metrius Weatherspoon","SYRACUSE","57","T","619","9","4","9","2","226"
"","155391","","376918","","Tommy Matheson","BOSTON COL","73","G","65","2","0","1","2","33"
"","155401","","395078","","Will Reed","GA TECH","66","G","6","2","0","0","0","3"
"","155966","","384449","","Ethan Onianwa","OHIO STATE","78","G","66","5","0","0","1","40"
"","156167","","407675","","Demetrius Hunter","HOUSTON","59","C","593","9","0","6","9","305"
"","156223","","394627","","Jude Bowry","BOSTON COL","71","T","383","7","0","14","2","136"
"","156248","","388731","","Blake Miller","CLEMSON","78","T","550","8","1","7","3","208"
"","156251","","388507","","Collin Sadler","CLEMSON","50","G","458","7","2","18","6","175"
"","156282","","385603","","Jaylen Early","MISSOURI","50","G","52","3","0","0","3","44"
"","156283","","385559","","Julian Armella","UCLA","74","G","208","6","0","4","4","76"
"","156325","","411241","","Sam Secrest","LOUISVILLE","72","C","38","4","0","0","2","23"
"","156349","","395569","","Trevyon Green","N CAROLINA","78","T","16","2","0","0","0","13"
"","156350","","385616","","Zach Rice","SYRACUSE","55","G","17","2","0","0","0","10"
"","156362","","399511","","Ryan Baer","PITTSBURGH","70","T","604","9","5","16","4","221"
"","156377","","407045","","Noah Hartsoe","VIRGINIA","58","C","48","5","0","0","1","25"
"","156387","","386607","","McKale Boley","VIRGINIA","52","T","568","9","1","6","13","269"
"","156390","","407061","","Blake Steen","MISS STATE","54","T","41","1","0","2","1","16"
"","156399","","399522","","Carter Smith","INDIANA","65","T","600","9","0","4","9","313"
"","156401","","391919","","Bray Lynch","INDIANA","74","G","600","9","2","6","21","313"
"","156425","","415829","","Jack Dotzler","IOWA","71","T","125","7","1","3","1","66"
"","156451","","394713","","Andre Roye Jr.","COLORADO","52","T","97","5","0","3","1","33"
"","156455","","386473","","Maximus McCree","WASHINGTON","77","T","202","5","1","13","3","77"
"","156464","","412009","","Justin Evans","NEBRASKA","51","C","546","9","0","7","3","230"
"","156503","","399724","","Kwabena Asamoah","RUTGERS","69","G","654","9","1","6","4","273"
"","156504","","412436","","Dantae Chin","RUTGERS","76","T","98","2","1","0","0","42"
"","156546","","399037","","Naeer Jackson","LOUISVILLE","57","T","36","2","0","1","0","21"
"","156590","","386762","","Sterling Porcher","VANDERBILT","79","G","52","5","0","1","0","34"
"","156597","","386775","","Keylan Rutledge","GA TECH","77","G","598","9","0","3","12","318"
"","156612","","392373","","Howard Sampson","TEXAS TECH","79","T","606","9","2","8","5","280"
"","156645","","407579","","Evan Wibberley","KENTUCKY","58","C","3","2","0","0","0","2"
"","156713","","386856","","Carter Miller","UCF","52","C","530","8","0","12","5","215"
"","156763","","387161","","Zarian McGill","COLORADO","58","C","579","9","0","6","8","241"
"","156877","","385972","","Daniel King","N CAROLINA","52","G","463","8","2","5","6","194"
"","156964","","406068","","Ashton Craig","NOTRE DAME","70","C","352","6","2","7","3","173"
"","156973","","406077","","Aamil Wagner","NOTRE DAME","59","T","497","8","1","5","9","252"
"","156975","","429056","","Joey Tanona","PURDUE","79","T","625","9","4","12","11","250"
"","156979","","406076","","Billy Schrauth","NOTRE DAME","74","G","436","7","0","2","4","223"
"","157022","","398456","","E'Marion Harris","ARKANSAS","76","T","511","8","2","13","4","211"
"","157025","","412564","","Andrew Chamblee","SMU","74","T","238","6","1","4","3","83"
"","157068","","418226","","Aliou Bah","MARYLAND","66","G","454","8","0","5","4","153"
"","157074","","412103","","Earnest Greene III","GEORGIA","71","T","180","4","0","5","4","83"
"","157119","","391737","","Bo Bordelon","LSU","67","G","19","4","0","0","1","12"
"","157144","","387276","","Percy Lewis","OLE MISS","73","T","15","1","0","0","0","9"
"","157152","","429092","","Val Erickson","NC STATE","50","G","59","4","0","0","2","30"
"","157160","","428412","","Curtis Peagler","MISSOURI","77","G","554","8","1","4","4","267"
"","157168","","426795","","Tristan Wilson","MISSOURI","73","C","116","7","0","2","4","79"
"","157187","","398837","","David Siegel","VANDERBILT","77","G","7","1","0","0","0","4"
"","157231","","387050","","J.C. Davis","ILLINOIS","74","T","583","9","2","8","2","260"
"","157250","","395546","","Michael Wooten","ARIZONA","77","G","193","7","2","3","2","87"
"","157269","","412399","","Jake Maikkula","OKLAHOMA","69","C","593","9","2","1","11","251"
"","157296","","426922","","Quinton Harris","TCU","54","T","340","8","0","6","2","144"
"","157304","","387210","","Cole Hutson","TEXAS","54","C","381","6","1","7","8","174"
"","157336","","416056","","Sheridan Wilson","TEXAS TECH","72","C","618","9","0","2","3","281"
"","157352","","393342","","Dylan Ray","MINNESOTA","73","T","523","9","5","13","3","217"
"","157364","","412660","","Landen Livingston","W VIRGINIA","67","C","542","8","1","2","10","291"
"","157418","","415739","","Jacarrius Peak","NC STATE","65","T","593","9","2","2","5","250"
"","157425","","432100","","Rylan Vann","NC STATE","55","C","19","1","0","0","0","9"
"","157431","","386503","","Bruce Mitchell","BYU","63","C","519","8","1","4","6","266"
"","157483","","431765","","Tony Nelson","MINNESOTA","59","G","58","4","0","0","2","43"
"","157497","","414119","","Ashton Beers","MINNESOTA","78","C","535","9","1","7","8","225"
"","157498","","428918","","Cade McConnell","VANDERBILT","70","G","507","9","2","16","12","205"
"","157535","","426548","","Derrell Johnson II","WAKE","75","G","8","1","0","0","0","7"
"","157576","","449188","","Oluwafunto Akinshilo","UCLA","69","G","56","4","0","2","0","14"
"","157599","","387524","","James Neal III","IOWA STATE","75","T","611","9","4","14","4","281"
"","157611","","397734","","Brian Grant","TENNESSEE","73","T","63","3","0","0","1","32"
"","157622","","386087","","Addison Nichols","SMU","63","G","609","9","1","4","8","234"
"","157628","","385524","","Weylin Lapuaho","BYU","61","G","289","6","0","3","3","149"
"","157641","","423087","","Gunner Givens","VANDERBILT","56","G","89","6","0","0","2","44"
"","157642","","407671","","Johnny Garrett","VA TECH","79","T","447","7","1","15","2","228"
"","157653","","400016","","Xavier Chaplin","AUBURN","65","T","604","9","2","14","6","267"
"","157655","","394235","","Braelin Moore","LSU","61","C","433","8","1","3","6","163"
"","157695","","385988","","Alex Harkey","OREGON","71","T","480","8","0","8","6","228"
"","157745","","395403","","Jalen Farmer","KENTUCKY","52","G","576","8","1","6","6","257"
"","157766","","407386","","Drake Bequeaith","KANSAS ST","53","T","8","2","0","0","0","8"
"","157768","","406462","","Jalen Klemm","ARIZONA ST","70","T","92","7","3","2","1","38"
"","157770","","425505","","John Pastore","KANSAS ST","78","T","554","9","1","14","4","252"
"","157799","","393552","","Austin Kawecki","OKLA STATE","51","C","590","9","2","7","7","265"
"","157801","","466507","","Matthew Wade","OKLA STATE","61","T","4","1","0","0","0","4"
"","157806","","423484","","Davis Dotson","OKLA STATE","78","T","4","1","0","0","0","4"
"","157867","","412351","","Malachi Carney","GA TECH","72","T","514","9","4","9","7","272"
"","157982","","421201","","Kendall Stanley","PITTSBURGH","53","T","397","7","1","9","2","149"
"","158004","","387231","","Davion Carter","TEXAS TECH","56","G","605","9","1","2","4","277"
"","158081","","386740","","Jacob Sexton","OKLAHOMA","76","T","6","1","0","0","0","2"
"","158095","","456012","","Gunnar Allen","OKLAHOMA","57","C","5","2","0","0","0","5"
"","158106","","412639","","Chase Sweigart","S CAROLINA","67","G","8","1","0","0","0","6"
"","158110","","424628","","Mac Walters","S CAROLINA","66","G","15","2","0","0","0","7"
"","158126","","394946","","Cason Henry","S CAROLINA","75","T","115","4","0","1","1","58"
"","158136","","406302","","Noah McKinney","OKLA STATE","77","G","390","7","2","3","8","162"
"","158202","","385544","","Zylon Crisler","COLORADO","72","G","561","9","0","10","5","230"
"","158252","","387769","","Isaiah World","OREGON","76","T","478","8","1","4","3","227"
"","158295","","395358","","Joe Cruz","SYRACUSE","78","G","554","9","0","10","10","212"
"","158312","","399720","","Jackson Brown","PITTSBURGH","77","G","34","4","0","0","0","14"
"","158334","","387691","","Sioape Vatikani","CAL","71","G","606","9","3","14","5","232"
"","158375","","431667","","Gavin Broscious","MICH STATE","74","G","387","9","0","10","6","152"
"","158388","","406863","","Ashton Lepo","MICH STATE","66","T","189","4","1","2","2","79"
"","158392","","412524","","Braden Miller","CAL","77","T","193","7","1","2","1","85"
"","158395","","406876","","Kristian Phillips","MICH STATE","71","G","240","6","0","3","4","115"
"","158445","","396569","","Caden Kitler","ARKANSAS","52","C","520","8","0","10","11","214"
"","158463","","406027","","Kilian O'Connor","USC","67","C","240","5","0","2","2","125"
"","158492","","415734","","Tyler Knaak","NEBRASKA","75","G","108","5","0","1","2","47"
"","158501","","429029","","Keith Olson","UTAH","74","T","123","8","0","1","1","88"
"","158539","","391884","","Connor Jones","MICHIGAN","76","T","9","1","0","0","0","9"
"","158554","","412341","","Alvin Ebosele","HOUSTON","79","T","633","9","2","20","13","322"
"","158567","","415638","","Coleton Price","BAYLOR","72","C","587","8","1","7","3","218"
"","158571","","407203","","Kaden Sieracki","BAYLOR","74","T","693","9","0","29","8","267"
"","158645","","386267","","Kam Dewberry","ALABAMA","71","G","391","8","1","4","8","167"
"","158665","","398815","","Mark Nabou Jr.","TEXAS A&M","54","C","462","8","0","9","5","228"
"","158685","","386396","","PJ Williams","SMU","59","T","486","8","1","9","7","186"
"","158690","","386727","","Joe Brunner","WISCONSIN","56","G","472","8","0","5","12","237"
"","158693","","428530","","Drew Evans","INDIANA","62","G","534","8","0","3","9","271"
